5057232	Los muchachos son estúpidos.	2221659	I ragazzi sono stupidi.
10163023	¿Cómo fue tu día?	3041531	Com'è stata la tua giornata?
9703906	¿Cuántos equipos hay?	2196932	Quante squadre ci sono?
10163539	Tom se movía.	5436358	Tom si muoveva.
10163545	Deberías dárselo a Tom.	10161746	Dovresti darlo a Tom.
1401135	Los años pasan rápido.	1837982	Gli anni passano in fretta.
10166017	¿Quién soy?	395924	Chi sono io?
10166973	Hasta hace un momento era feliz.	3208527	Fino a un attimo fa ero felice.
10166974	Era feliz hasta hace un momento.	3208527	Fino a un attimo fa ero felice.
10166982	Mary me dijo que odiaba hacerlo.	8382064	Mary mi disse che odiava farlo.
4795988	Hubo una pelea.	4336186	Ci fu una lotta.
1165422	No me gustan las matemáticas, mucho menos la física.	692912	Non mi piace matematica, fisica ancor meno.
4713114	Me gusta su casa.	3014569	A me piace la loro casa.
4713114	Me gusta su casa.	3014567	Mi piace la loro casa.
700243	Me matarán.	3509338	Loro mi uccideranno.
1167648	Se embarcó a un avión con destino a Los Angeles.	2933130	Lui salì a bordo di un aereo diretto a Los Angeles.
1131277	Ella tiene tres hermanas: una es enfermera y los otras dos son maestras.	1131278	Lei ha tre sorelle: una è infermiera e le altre sono insegnanti.
5181752	¡Muera el colonialismo!	9935874	Morte al colonialismo!
1854599	Tu abuela es una dama encantadora.	2927821	Tua nonna è una signora affascinante.
10173042	Me disgusta mucho llegar tarde.	4465341	Mi dispiace molto di essere in ritardo.
10173508	Mary me contó por qué no quería hacerlo.	7294197	Mary mi ha detto perché non voleva farlo.
10173706	Ya hemos aprendido mucho.	5517858	Abbiamo già imparato molto.
10176466	Paz y amor...	2733720	Pace e amore...
435085	¡Socorro!	575940	Aiuto!
10178541	Este vino contiene sulfitos.	3357324	Questo vino contiene solfiti.
9984851	Nado una vez a la semana.	350625	Nuoto una volta a settimana.
10179531	Abriendo la puerta, he roto la cerradura.	10179502	Aprendo la porta, ho rotto la serratura.
10179532	Cuando estaba abriendo la puerta, rompí la cerradura.	10179502	Aprendo la porta, ho rotto la serratura.
10180239	Cortad la tarta con este cuchillo.	10157568	Tagliate la torta con questo coltello.
10180241	No puedo comprar una bicicleta nueva.	10157589	Non posso comprare una bicicletta nuova.
10180243	A alguien le ha gustado mi comentario.	10157603	A qualcuno è piaciuto il mio commento.
10181421	Los griegos son buenos cocineros.	5994731	I greci sono dei bravi cuochi.
10181441	Mi coche es más viejo que tú.	10181438	La mia macchina è più vecchia di te.
10181445	¿Veis la tele cada noche?	10181440	Guardate la TV ogni sera?
10181447	Tom le dijo a Mary que no creía que John fuera maleducado.	10181446	Tom disse a Mary che non pensava che John fosse scortese.
10181450	Argelia todavía invierte miles de millones en desarrollo urbano.	10181448	L'Algeria investe ancora miliardi nello sviluppo urbano.
10181482	Odio el golf.	4735361	Odio il golf.
10181482	Odio el golf.	4735362	Io odio il golf.
10182662	Tiende tus vestidos fuera para secarlos.	965884	Appendi i tuoi vestiti fuori ad asciugare.
10182663	Tiende tus vestidos fuera para que se sequen.	965884	Appendi i tuoi vestiti fuori ad asciugare.
2917096	¡Cuidado! ¡Es una trampa!	5078382	Occhio! È una trappola!
1565016	Fred seguía a mi madre a dondequiera que iba.	350433	Fred seguiva mia madre dovunque andasse.
499702	Estoy demasiado ocupado para ir.	433298	Sono troppo occupato per andare.
1003131	Hubo dos asesinatos este mes.	2198710	Questo mese ci sono stati due omicidi.
10185626	Yo tengo un rottweiler.	2897653	Io ho un rottweiler.
10185624	Tengo un rottweiler.	2897652	Ho un rottweiler.
10185750	Es lo que hacen todos.	7362356	È quello che fanno tutti.
10185749	Es lo que hace todo el mundo.	7362356	È quello che fanno tutti.
10186362	Aquí hay un error.	6568713	C'è un errore qui.
10186429	"¿De qué nacionalidad son nuestras abuelas?" "Lituana".	6747953	"Di che nazionalità sono le nostre nonne?" "Lituana."
2228029	Él tiende a hablar demasiado.	1588374	Tende a parlare troppo.
10187975	No estaba en disposición de impresionarlo.	9804193	Non era in grado di impressionarlo.
4540177	Los niños no pueden beber vino.	7610988	I bambini non possono bere il vino.
10140844	Me debes un beso.	2556315	Mi devi un bacio.
3564268	Apuesto a que termino primero.	3564132	Scommetto che finirò per primo.
5050652	Esto es un árbol.	1100700	Questo è un albero.
10192287	Mi hijo fue a Irán.	4353415	Mio figlio andò in Iran.
10192313	Dan le ató las manos a Linda.	4200866	Dan legò le mani di Linda.
10192287	Mi hijo fue a Irán.	4353414	Mio figlio è andato in Iran.
10191852	Me gusta dibujar.	4590916	Mi piace disegnare.
10193478	¿Es esta la estación de tren?	4121756	Questa è la stazione ferroviaria?
10192042	Te estás muriendo.	3070163	Stai morendo.
2739994	El hebreo es un idioma difícil.	4107759	L'ebraico è una lingua difficile.
10196136	No quiere a nadie.	9706559	Non ama nessuno.
2471378	No sabía que trabajabas aquí.	4073980	Non lo sapevo che lavoravi qui.
1060224	Mataste a mi madre.	1562353	Mi hai ammazzato la mamma.
970711	Ella trabajó duro.	4583030	Lei ha lavorato sodo.
10197010	Quiero cocinar para ti.	3927072	Voglio cucinare per te.
1208939	El museo no abre los domingos.	3639191	Il museo non è aperto la domenica.
10200321	Soy un vencedor nato.	10200320	Sono un vincitore nato.
1396105	Tom y Mary fueron a un club nudista.	3280514	Tom e Mary andarono a un club nudista.
10201327	¿Dónde podría comprar una camisa?	6928748	Dove potrei comprare una camicia?
10201333	Yo sabía lo que Tom estaba pensando.	6852068	Io sapevo cosa stava pensando Tom.
10201348	Conduzco un descapotable.	2449730	Guido una decappottabile.
10201345	Yo conduzco un descapotable.	2449732	Io guido una decappottabile.
10204353	Él ya no bebe.	2435893	Non beve più.
10204333	Tom bebe mucha leche.	3781154	Tom beve molto latte.
10204300	Él bebe mucho.	2768817	Lui beve molto.
1518726	Creo en Jesucristo.	9750898	Credo in Gesù Cristo.
10211177	Es una persona muy tranquila, ¿verdad?	8709681	È una persona molto calma, vero?
10212915	Su puesto es a mi lado.	4805751	Il suo posto è al mio fianco.
10212916	Me lo has preguntado ya tres veces.	5338900	Me lo hai già chiesto tre volte.
10213030	No es rica como dice ser.	10213009	Non è ricca come dice di essere.
10213361	Estoy preparada para la aventura.	10213358	Sono pronta per l'avventura.
6616235	Los electrones están en los átomos.	10213353	Gli elettroni sono negli atomi.
10213366	No venga antes de las seis.	10213340	Non venga prima delle sei.
3359229	Los tres estáis detenidos.	3358988	Voi tre siete in arresto.
10218872	¡Yo también lloré!	10218871	Ho pianto anch'io!
10028004	¿Has visitado Francia alguna vez?	6723478	Hai mai visitato la Francia?
10218874	¿Alguna vez has visitado Alemania?	6723479	Hai mai visitato la Germania?
10218876	¿Alguna vez has visitado Egipto?	6723510	Hai mai visitato l'Egitto?
10218877	¿Has visitado Egipto alguna vez?	6723510	Hai mai visitato l'Egitto?
1820073	Mañana visitaré la casa del señor Braun.	965887	Domani visiterò la casa del signor Brown.
2194544	¿No te gusto?	2010110	Non ti piaccio?
10221144	Según Halliday, la mayor complejidad es de tipo gramatical.	3021538	Secondo Halliday la complessità maggiore è di tipo grammaticale.
10191816	Odio estas botas nuevas.	8378762	Odio questi nuovi stivali.
1232735	El mes pasado cambié de dirección.	350982	Ho cambiato indirizzo lo scorso mese.
10222119	Estoy loca.	2068143	Sono pazza.
10223398	¿Tu padre es español?	7872410	Tuo padre è spagnolo?
10226147	Gracias por vuestra opinión.	5670393	Grazie per la vostra opinione.
10226174	Veo que hoy no estás de buen humor.	5456223	Vedo che oggi non sei di buonumore.
10226177	No imaginaba que Tom habría venido.	4049955	Io non immaginavo che Tom sarebbe venuto.
10226180	¿No vas a construir puentes en Uganda?	7614254	Non vai a costruire ponti in Uganda?
1546388	Es un viejo manuscrito.	10226916	È un vecchio manoscritto.
576214	Sé que no sé nada.	2652876	So che non so niente.
2045246	¿Dónde fue sepultado Michael Jackson?	3891963	Dov'è stato sepolto Michael Jackson?
10227127	Quiero hacer tu trabajo.	10018876	Voglio fare il tuo lavoro.
10227467	Marie se alejaba.	6480496	Marie si allontanava.
10228457	Traduce las frases que siguen.	3363399	Traduci le frasi che seguono.
10228458	No me traiciones.	3363400	Non mi tradire.
10228461	Es sólo instinto de protección.	3363404	È solo istinto protettivo.
10229913	No puedo negarlo.	5705966	Non posso negarlo.
10229914	No lo puedo negar.	5705966	Non posso negarlo.
10231945	Es más famosa que él.	10231935	È più famosa di lui.
10231954	Tú no nos das miedo.	3069721	Tu non ci fai paura.
10236561	No quiero aprender francés.	6751038	Non voglio imparare il francese.
10236618	Es griega.	10012861	È greca.
9935083	No pareces interesado.	6930022	Non sembri interessato.
10237651	No pareces interesada.	6930024	Non sembri interessata.
4431480	Tiene cien años.	2706945	Ha cento anni.
10226790	A Tom no le gusta jugar al póquer.	8425231	A Tom non piace giocare a poker.
10239599	No es judío.	8487624	Non è ebreo.
10240135	Mi padre es judío y mi madre es árabe.	6977389	Mio padre è ebreo e mia madre è araba.
10244393	Me siento traicionado.	4845004	Mi sento tradito.
5011875	No me pidas perdón.	10246309	Non chiedermi perdono.
6630315	Yo que usted le pedía perdón.	10246708	Se fossi in te, le chiederei perdono.
10246869	¿Te has tragado alguna vez un tito de albaricoque?	2216237	Hai mai ingoiato un nocciolo di albicocca?
10247823	Estaba aburrida.	10247819	Era annoiata.
10247843	Ella es tu novia, ¿verdad?	10247824	È la tua ragazza, vero?
10247843	Ella es tu novia, ¿verdad?	10247830	È la tua morosa, vero?
10247849	Amaba a su madre.	10247848	Amava sua madre.
10247858	Los musulmanes creen en Jesús.	10247851	I musulmani credono in Gesù.
10247816	No siempre llego tarde.	10247854	Non sono sempre in ritardo.
10247861	Tenía quemaduras por todo el cuerpo.	10247859	Aveva delle bruciature su tutto il corpo.
10247862	Me ocuparé de ello mañana.	10247860	Me ne occuperò domani.
10247869	¿Has perdido tu llave?	10247865	Hai perso la tua chiave?
10247870	¿Ha perdido su llave?	10247866	Ha perso la sua chiave?
10247871	¿Habéis perdido vuestra llave?	10247867	Avete perso la vostra chiave?
10247877	La jirafa sobrevivió al ataque del león.	10247872	La giraffa sopravvisse all'attacco del leone.
10247878	Yanni no cambiará de idea.	10247873	Yanni non cambierà idea.
10248566	Estamos cardando la lana.	2031599	Stiamo cardando la lana.
1423054	Sigue al coche.	378848	Segui la macchina.
10250274	¡Es una noticia magnífica!	4278574	È una magnifica notizia!
2134871	Tanto Tom como Mary nacieron en Boston.	1133338	Sia Tom che Mary sono nati a Boston.
1898515	Esa palabra no está en mi diccionario.	828417	Questa parola non è sul mio dizionario.
10251167	Debemos salir de aquí de cualquier manera.	10249862	Dobbiamo uscire di qui in qualche modo.
10251168	Debemos salir de aquí como sea.	10249862	Dobbiamo uscire di qui in qualche modo.
10251169	Vive en una pequeña habitación que comparte con otro estudiante.	10249858	Vive in una stanzetta che condivide con un altro studente.
10251170	Me he sentido como un tonto.	10249854	Mi sono sentito uno sciocco.
10251171	Tom está cansado de no hacer nada.	10249851	Tom è stanco di non fare niente.
10251172	No me digas que no has oído hablar nunca de Tom Jackson.	10249847	Non dirmi che non hai mai sentito parlare di Tom Jackson.
982813	Mañana voy a jugar al fútbol.	10249839	Domani vado a giocare a calcio.
10252052	Mi asignatura preferida es biología.	5409119	La mia materia preferita è biologia.
10252080	"¿Dónde vas el año que viene?" "A Chipre".	7569559	"Dove andrai l'anno prossimo?" "A Cipro."
10255870	Permanezca con él en esta habitación.	10255592	Rimanga con lui in questa stanza.
10255872	¿Por qué no sale a jugar?	10254366	Perché non esce a giocare?
10255877	Está muy enfadada ahora, ¿verdad?	10253557	È molto arrabbiata ora, vero?
10255878	Está interesado en las matemáticas.	10251668	È interessato alla matematica.
10255879	Yo trabajaba en un restaurante.	10249817	Lavoravo in un ristorante.
10255881	Sami será el protagonista de la historia.	10249808	Sami sarà il protagonista della storia.
10255882	Estoy contento de que todo haya salido bien.	10249426	Sono contento che sia andato tutto bene.
10255884	Yanni estaba muy orgulloso de su colección de coches.	10249425	Yanni era molto orgoglioso della sua collezione di auto.
10255886	¿Cuánto dinero has gastado hoy?	10249417	Quanti soldi hai speso ieri?
10255891	Tom no tiene tiempo para responder a todas mis preguntas.	5271618	Tom non ha il tempo per rispondere a tutte le mie domande.
762983	¡Coge un libro y lee!	9769696	Prendi un libro e leggi!
10255893	No queremos comer ahora.	6830971	Non vogliamo mangiare ora.
10255896	"¿De qué nacionalidad eran sus pacientes?" "Belga."	6755471	"Di che nazionalità erano i loro pazienti?" "Belga."
10255897	¿La dependencia del juego es una enfermedad?	3528831	La dipendenza da gioco è una malattia?
10258742	Suecia se pronuncia "ˈsværjə" en sueco.	2448091	La Svezia è pronunciata "'sværjə" in svedese.
10260291	¿Piensas que te tenía miedo?	4107245	Pensi che abbia paura di te?
10260325	Tenía un reloj.	8501653	Aveva un orologio.
10261154	Se distrae fácilmente.	10261147	È facilmente distratto.
10261165	¿Habéis traído la leche?	10261159	Avete portato il latte?
10261166	¿Has traído la leche?	10261157	Hai portato il latte?
10261170	Fingía estar durmiendo.	10261167	Stava fingendo di essere addormentato.
10261171	Fingía estar dormido.	10261167	Stava fingendo di essere addormentato.
10261176	Obviamente iré.	633827	Ovviamente andrò.
10261995	¡Liberen a Cabilia!	10261999	Liberate la Cabilia!
10262003	No lo culpes por el error.	2828179	Non lo incolpi per l'errore.
10262005	Ya conocía a todos.	5901841	Conoscevo già tutti.
10262008	Italia ganó el campeonato.	10151701	L'Italia vinse il campionato.
10262252	Salgo.	382922	Esco.
1431494	¡Continúa!	1068333	Continui!
10262254	¡Continuad!	1068335	Continuate!
10262255	¡Abandona!	1107375	Abbandona!
10262256	¿Callas?	1148202	Taci?
7936238	¡Leed!	1157648	Leggete!
10262260	¡Sentaos!	1157733	Sedetevi!
4435929	Seguiré.	1294755	Seguirò.
10262266	Nunca he visitado Camerún.	6726186	Non ho mai visitato il Camerun.
10262269	¿Por qué debo hacer esto sola?	3602057	Perché devo fare questo da sola?
10262270	¿Por qué tengo que hacer esto sola?	3602057	Perché devo fare questo da sola?
10262271	Yo solamente quiero que Tom se vaya.	4101395	Io voglio solo che Tom se ne vada.
10262272	Tom y Mary casi están en casa.	6917328	Tom e Mary sono quasi a casa.
10262273	¡Escucha al que habla!	1415023	Senti chi parla!
1531582	Ambas hermanas son rubias.	5994464	Entrambe le sorelle sono bionde.
10262274	Ambas hermanas tienen el cabello rubio.	5994464	Entrambe le sorelle sono bionde.
10262275	Ambas hermanas tienen el pelo amarillo.	5994464	Entrambe le sorelle sono bionde.
10262276	Gritaré.	5282868	Urlerò.
10262277	Ése es un feo gesto.	3605140	Questo è un brutto gesto.
10262278	No tengo mucho tiempo para eso.	5784166	Non ho molto tempo per questo.
10262279	No tienen el pasaporte ganés.	6719924	Non hanno il passaporto ghanese.
10262281	Sabe que siempre puede contar con ella.	8858210	Sa che può sempre contare su di lei.
10262305	Ayudó a una paciente.	5778755	Aiutò una paziente.
10262306	Normalmente no llevo falda.	5769058	Normalmente non metto gonne.
10262308	¿Pero tienes la intención de ayudarnos?	6879111	Ma hai intenzione di aiutarci?
10262309	¿Vuelves a la patria?	2090623	Torni in patria?
10262311	Sé por qué Tom ha dejado Boston.	6735926	So perché Tom ha lasciato Boston.
10262312	Yo soy metódico.	5288297	Io sono metodico.
10262480	Dejó su sombrero en el tren.	8304011	Lasciò il suo ombrello sul treno.
10262482	¡Éste sí que es un artículo interesante!	3652643	Questo sì che è un articolo interessante!
10262483	Sólo quieren hablar con él.	5985210	Vogliono solo parlare con lui.
10262485	No van a construir chozas en Malta.	7658248	Non vado a costruire baracche a Malta.
10262487	Oí que alguien gritaba mi nombre.	7819441	Sentii qualcuno urlare il mio nome.
10262488	Oí a alguien gritar mi nombre.	7819441	Sentii qualcuno urlare il mio nome.
10262489	Oí a alguien gritando mi nombre.	7819441	Sentii qualcuno urlare il mio nome.
10262490	No toquéis nada sin preguntar antes.	5556312	Non toccate nulla senza prima chiedere.
10262491	Sabía que no podía fiarme de él.	6387476	Sapevo che non potevo fidarmi di lui.
10262492	Tom no es un cantante muy bueno.	3556110	Tom non è un cantante molto bravo.
10262493	De cualquier modo ha conseguido labrarse un camino a través de la Universidad.	3131874	In qualche modo è riuscito a farsi strada attraverso l'università.
10262494	Tom, estoy en tus manos.	5748882	Tom, sono nelle tue mani.
10262495	Tom, estoy a tu merced.	5748882	Tom, sono nelle tue mani.
10262496	La obra se había basado en una historia cierta.	3001604	L'opera era basata su una storia vera.
10262516	Jugar al go es mi única diversión.	852704	Giocare a go è il mio unico divertimento.
10262517	¿El martes toca español?	7565805	Martedì c'è spagnolo?
10262518	¿El martes hay clases de español?	7565805	Martedì c'è spagnolo?
10262519	¡Tengo una foto idéntica!	3497769	Ho una foto identica!
10262520	¿Mi mejor amiga no es napolitana?	6613012	La mia migliore amica non è napoletana?
10262528	Habito en Rusia.	10146091	Abito in Russia.
10262529	Vivo en Rusia.	10146091	Abito in Russia.
10262531	Voy de vacaciones a Hungría.	6734741	Vado in vacanza in Ungheria.
10262543	No te he visto nunca bailar.	6716472	Non ti ho mai visto danzare.
10262544	¡Has estado fatal!	3033587	Sei stato pessimo!
10262545	Estoy seguro de que esto os gustará.	5454020	Sono sicuro che questo vi piacerà.
10262546	Imagino que ha sucedido así.	3754074	Immagino sia successo così.
10262547	¡Mira cómo se mueve el director de orquesta!	6610669	Guarda come si muove il direttore d'orchestra!
10262548	Conozco al capitán del equipo.	5594533	Conosco il capitano della squadra.
4793884	¿Puedo sentarme al lado de ella?	5775140	Posso sedermi accanto a lei?
4793884	¿Puedo sentarme al lado de ella?	5775141	Mi posso sedere accanto a lei?
10264222	Yo soy xenófoba.	2298421	Io sono xenofoba.
10264223	Somos impulsivos.	4182351	Siamo impulsivi.
10264226	Pienso que no iréis de vacaciones a Madagascar.	7571282	Penso che non andrete in vacanza in Madagascar.
10264228	¿Adivinas quién?	9707561	Indovini chi?
10264229	Luis es patético y estúpido.	2550085	Lui è patetico e stupido.
10264294	No vamos a construir estadios en el Reino Unido.	7625693	Non andiamo a costruire stadi in Regno Unito.
10264295	He reconsiderado tu oferta.	7418467	Ho riconsiderato la tua offerta.
10264296	No vas a trabajar a Nigeria.	7595197	Non vai a lavorare in Nigeria.
10264297	Ahora puedo morir feliz.	2571051	Io posso morire felice adesso.
10264299	¿Quién se ha casado?	2084388	Chi si è sposato?
10264302	Debemos estudiar para nuestro examen.	2729035	Noi dobbiamo studiare per il nostro esame.
10264304	Debo preguntarle a él antes.	8861213	Devo chiedere a lui prima.
10264305	Es un verdadero tocapelotas.	3496968	È un vero rompicoglioni.
10264307	El elefante bebe agua.	4573671	L'elefante beve dell'acqua.
10264309	No le pasará nada a ellos.	5784559	Non succederà nulla a loro.
10264347	"¿De qué nacionalidad eran sus hermanos?" "Libia."	6751529	"Di che nazionalità erano i suoi fratelli?" "Libica."
10264364	¿Tom estará con nosotros?	8425634	Tom starà con noi?
1288158	Jugamos en la playa.	6603570	Giochiamo sulla spiaggia.
10265593	No sé nada sobre arte.	6057399	Non so niente sull'arte.
10265593	No sé nada sobre arte.	6057401	Non so nulla sull'arte.
10265598	No lo haremos.	2736366	Non lo faremo.
10265704	Los pájaros vuelan al sur.	7307206	Gli uccelli volano verso sud.
1424182	Hoy estoy en Tokio.	1709913	Sono a Tokio oggi.
10268957	¿No vas a construir rascacielos en Francia?	7624846	Non vai a costruire grattacieli in Francia?
10269431	Yo podría ayudar.	2552750	Io potrei aiutare.
10269868	Se compró un par de botas.	10269860	Si comprò un paio di stivali.
1134033	Mi perro me sigue adondequiera que vaya.	1133880	Il mio cane mi segue ovunque vada.
4518331	Busqué mi propia alma.	10273528	Ho cercato di conoscere la mia anima.
10276448	No vamos a Grecia.	6722740	Non andiamo in Grecia.
2169516	No quiero problemas.	2169522	Non voglio problemi.
10277915	Él la conocía.	6479554	Lui la conosceva.
2787421	Me has engañado.	4202530	Mi hai ingannato.
2787421	Me has engañado.	4202532	Mi hai ingannata.
10274439	Aquí no conoces a nadie.	3535090	Tu non conosci nessuno qui.
10274439	Aquí no conoces a nadie.	3535089	Non conosci nessuno qui.
745085	¿Conoces al hombre en esta fotografía?	715299	Conosci l'uomo in questa foto?
745085	¿Conoces al hombre en esta fotografía?	715301	Conoscete l'uomo in questa foto?
658727	Todos llegaron a clase a tiempo.	381803	Tutti sono arrivati in classe in orario.
10283973	Es inútil hablar para decir tonterías.	3372818	È inutile parlare e dir cazzate.
1286981	¡No me toques los cojones!	10285528	Non rompere le palle!
1286977	¡No me toques los huevos!	10285528	Non rompere le palle!
1589395	Escribí una carta.	376551	Ho scritto una lettera.
10286538	Yanni ayudó.	10247500	Yanni aiutò.
10287311	Está muy interesado en la biología.	3363201	È molto interessato alla biologia.
10289061	Esta es una noticia perturbadora.	8645233	Questa è una notizia disturbante.
10289171	No le mintáis.	4822502	Non gli mentite.
10289290	Esto es un pequeño homenaje a todos mis profesores.	3367996	Questo è un piccolo omaggio a tutti i miei insegnanti.
10289391	Fingían dormir.	8322952	Fingevano di essere addormentati.
10289391	Fingían dormir.	8322953	Fingevano di essere addormentate.
2469276	Eres impredecible.	5327529	Sei imprevedibile.
3610792	¿Por qué volvió Tom?	3572393	Perché Tom è tornato?
10292324	El agua y el hielo han hecho baches en ese camino.	10292335	L'acqua e il ghiaccio hanno creato delle buche su quella strada.
10292355	Cayó en un bache y pinchó una rueda.	10292423	È caduto in una buca e ha schiacciato una gomma.
10295444	"¿Dónde iréis mañana?" "A Austria."	7568970	"Dove andrete domani?" "In Austria."
10295447	Eres una persona ingenua.	4534979	Sei una persona ingenua.
10295448	Es un programa muy irreverente.	4994456	È un programma molto irriverente.
10295452	Veré si se puede hacer algo para satisfacer sus deseos.	5079443	Vedrò se sarà possibile fare qualche cosa per soddisfare i sui desideri.
10295454	Tom dijo que quería mejorar su francés.	4193619	Tom disse che voleva migliorare il suo francese.
10295456	Tom es polémico.	6996422	Tom è polemico.
10295458	Sí, vale, ¿pero qué le digo?	6707458	Sì, OK, ma cosa le dico?
10295462	He leído sólo algunas páginas antes de dormirme.	1108956	Ho letto solo qualche pagina prima di addormentarmi.
10295518	Yo pensaba que Tom habitaba todavía en Boston.	3573879	Io pensavo che Tom abitasse ancora a Boston.
10295520	Yo creía que Tom vivía todavía en Boston.	3573879	Io pensavo che Tom abitasse ancora a Boston.
10295522	Seré buena con él.	6305049	Sarò buona con lui.
10295526	Tom pensaba que sería una idea terrible.	3654382	Tom pensava fosse un'idea terribile.
10295527	Europa es una luna de Júpiter.	10053877	Europa è una luna di Giove.
10295531	¿Me enseñas a tocar el ukelele?	995844	Mi insegni a suonare l'ukulele?
10295574	No sé cocinar bien.	8068276	Non so cucinare bene.
10296187	¿Hay cerillas?	5532957	Ci sono fiammiferi?
10296192	La Tierra es nuestro oasis en el espacio.	6303004	La Terra è la nostra oasi nello spazio.
10298485	Odio los zoos.	8162756	Odio gli zoo.
5354444	Tom me dio permiso para ir.	3943362	Tom mi ha dato il permesso di andare.
4323757	Puedo venir si quieres.	3531811	Posso venire se vuoi.
10300520	Dios mueve al jugador, y éste, la pieza.	10300547	Dio muove il giocatore, e il giocatore il pezzo.
6382348	Somos nuestra memoria, somos ese quimérico museo de formas inconstantes, ese montón de espejos rotos.	10300553	Siamo la nostra memoria, siamo quel museo chimerico di forme volubili, quel mucchio di specchi rotti.
6382308	Antes las distancias eran mayores porque el espacio se mide por el tiempo.	10300734	Prima le distanze erano maggiori perché lo spazio si misura con il tempo.
6382104	La belleza es ese misterio hermoso que no descifran ni la psicología ni la retórica.	10300914	La bellezza è quel mistero grandioso che né la psicologia né la retorica decifrano.
2885666	La duda es uno de los nombres de la inteligencia.	10300941	Il dubbio è uno dei nomi dell'intelligenza.
2885737	Cualquier destino, por largo y complicado que sea, consta en realidad de un solo momento: el momento en el que el hombre sabe para siempre quién es.	10301057	Qualsiasi destino, per quanto lunga e complicata possa essere, consiste infatti in un solo momento: quello in cui l'uomo sa, e non dimenticherà mai, chi è.
1589395	Escribí una carta.	3816174	Io ho scritto una lettera.
6382091	La muerte es una vida vivida. La vida es una muerte que viene.	10301151	La morte è vita vissuta. La vita è una morte che arriva.
3990565	Siempre imaginé que el Paraíso sería algún tipo de biblioteca.	10301191	Ho sempre immaginato che il Paradiso fosse una specie di biblioteca.
3989861	Si de algo soy rico es de perplejidades y no de certezas.	10301487	Se sono ricco di qualcosa, è di perplessità e non di certezze.
10302792	¡Aquí os parecéis a todas las princesas y a todos los príncipes azules!	2945340	Qua sembrate tutte principesse e tutti principi azzurri!
4871318	Soy canadiense.	5282820	Sono canadese.
10307939	También el jugador es prisionero (La sentencia es de Omar) de otro tablero De negras noches y de blancos días.	10307951	Anche il giocatore è prigioniero (la sentenza appartiene a Omar) di un'altra scacchiera delle notti nere e dei giorni bianchi.
10308036	Tiene hambre de nuevo, ¿verdad?	10307946	È di nuovo affamata, vero?
10308037	Está hambrienta nuevamente, ¿verdad?	10307946	È di nuovo affamata, vero?
10308422	Lo siento, no sé cómo.	10308411	Mi dispiace, non so come fare.
10308994	No sé cuál de los dos escribe esta página.	10309012	Non so chi dei due scrive questa pagina.
10309052	¿Cuál de los dos escribe este poema de un yo plural y de una sola sombra?	10309069	Chi dei due scrive questa poesia di un io plurale e di un'ombra unica?
10311280	Le dije que no estaba preparada.	6100442	Le dissi che non ero pronta.
10311797	Le encanta vernos.	3237308	Ama vederci.
10311809	Tengo invitados.	6326161	Ho ospiti.
1399951	Tom es un amigo mío muy cercano.	2485816	Tom è un mio amico molto stretto.
10317061	De nuevo, mil disculpas.	10314065	Di nuovo, mille scuse.
10320773	A mí no me engañan fácilmente.	7885527	Io non sono facilmente ingannato.
10320773	A mí no me engañan fácilmente.	7885528	Io non sono facilmente ingannata.
10320773	A mí no me engañan fácilmente.	7885525	Non sono facilmente ingannato.
10320773	A mí no me engañan fácilmente.	7885526	Non sono facilmente ingannata.
10321282	Está enamorado.	8476663	È innamorato.
10321294	Fadil es árabe.	5946928	Fadil è arabo.
10321332	¿Hablaste hoy con ellos?	5992497	Hai parlato con loro oggi?
10321763	Saben demasiado.	7531591	Conoscono troppo.
10322614	Yo amo los girasoles.	6066213	Io amo i girasoli.
1317494	Esta novela de ciencia ficción es muy interesante.	2041977	Questo romanzo fantascientifico è molto interessante.
1317494	Esta novela de ciencia ficción es muy interesante.	2041978	Questo romanzo di fantascienza è molto interessante.
570752	La desnudez de la mujer es obra de Dios.	766307	La nudità della donna è l'opera di Dio.
10323450	Hablad conmigo, por favor.	5597361	Parlate con me, per favore.
10323647	Seguro que no volveré a hacerlo.	570433	Di sicuro non lo rifarò.
10323649	Seguro que no lo volveré a hacer.	570433	Di sicuro non lo rifarò.
10323668	La muerte no tiene miedo del médico.	3146248	La morte non ha paura del medico.
4371757	Tus tetas son preciosas.	10325109	Le tue tette sono belle.
4371759	¿Te puedo tocar las tetas?	10325111	Posso toccarti le tette?
1013282	Las abejas están desapareciendo.	6908663	Le api stanno scomparendo.
10325754	¿Cuándo desaparecerá el coronavirus?	8637154	Quando scomparirà il coronavirus?
10325755	Quiero desaparecer de este mundo.	6885182	Voglio scomparire da questo mondo.
1607709	Incluso estas palabras algún día desaparecerán.	1881898	Anche queste parole scompariranno un giorno.
10325770	El hielo del mar Ártico está desapareciendo.	713222	Il ghiaccio nel mare artico sta scomparendo.
9858972	Sabemos qué hacer.	3998949	Sappiamo cosa fare.
2094469	Sabemos quién eres.	4463768	Sappiamo chi sei.
2223619	Sabemos quién es.	2486026	Sappiamo chi è.
10325776	Nosotros sabemos quién es.	2486027	Noi sappiamo chi è.
10325777	Nosotras sabemos quién es.	2486027	Noi sappiamo chi è.
